Date,Open,High,Low,Close,Adj Close,Volume
2021-02-11,100.449997,100.449997,100.449997,100.449997,99.818878,0
2021-02-12,100.940002,100.940002,100.940002,100.940002,100.305809,0
2021-02-16,100.800003,100.800003,100.800003,100.800003,100.166679,0
2021-02-17,100.629997,100.629997,100.629997,100.629997,99.997742,0
2021-02-18,100.050003,100.050003,100.050003,100.050003,99.421394,0
2021-02-19,100.209999,100.209999,100.209999,100.209999,99.580391,0
2021-02-22,99.260002,99.260002,99.260002,99.260002,98.636360,0
2021-02-23,99.250000,99.250000,99.250000,99.250000,98.626419,0
2021-02-24,100.410004,100.410004,100.410004,100.410004,99.779137,0
2021-02-25,97.750000,97.750000,97.750000,97.750000,97.135841,0
2021-02-26,97.440002,97.440002,97.440002,97.440002,96.827789,0
2021-03-01,99.879997,99.879997,99.879997,99.879997,99.252464,0
2021-03-02,98.919998,98.919998,98.919998,98.919998,98.298492,0
2021-03-03,97.480003,97.480003,97.480003,97.480003,96.867538,0
2021-03-04,95.910004,95.910004,95.910004,95.910004,95.307404,0
2021-03-05,97.709999,97.709999,97.709999,97.709999,97.096092,0
2021-03-08,97.190002,97.190002,97.190002,97.190002,96.579361,0
2021-03-09,98.750000,98.750000,98.750000,98.750000,98.129555,0
2021-03-10,99.419998,99.419998,99.419998,99.419998,98.795349,0
2021-03-11,100.739998,100.739998,100.739998,100.739998,100.107056,0
2021-03-12,100.919998,100.919998,100.919998,100.919998,100.285927,0
2021-03-15,101.639999,101.639999,101.639999,101.639999,101.001396,0
2021-03-16,101.250000,101.250000,101.250000,101.250000,100.613853,0
2021-03-17,101.589996,101.589996,101.589996,101.589996,100.951714,0
2021-03-18,99.820000,99.820000,99.820000,99.820000,99.192833,0
2021-03-19,99.930000,99.930000,99.930000,99.930000,99.302147,0
2021-03-22,100.480003,100.480003,100.480003,100.480003,99.848694,0
2021-03-23,99.370003,99.370003,99.370003,99.370003,98.745674,0
2021-03-24,98.190002,98.190002,98.190002,98.190002,97.892265,0
2021-03-25,98.860001,98.860001,98.860001,98.860001,98.560234,0
2021-03-26,100.480003,100.480003,100.480003,100.480003,100.175323,0
2021-03-29,100.019997,100.019997,100.019997,100.019997,99.716713,0
2021-03-30,99.970001,99.970001,99.970001,99.970001,99.666862,0
2021-03-31,100.500000,100.500000,100.500000,100.500000,100.195259,0
2021-04-01,101.790001,101.790001,101.790001,101.790001,101.481346,0
2021-04-05,103.059998,103.059998,103.059998,103.059998,102.747490,0
2021-04-06,103.059998,103.059998,103.059998,103.059998,102.747490,0
2021-04-07,103.000000,103.000000,103.000000,103.000000,102.687675,0
2021-04-08,103.570000,103.570000,103.570000,103.570000,103.255951,0
2021-04-09,104.250000,104.250000,104.250000,104.250000,103.933884,0
2021-04-12,104.230003,104.230003,104.230003,104.230003,103.913948,0
2021-04-13,104.610001,104.610001,104.610001,104.610001,104.292793,0
2021-04-14,104.279999,104.279999,104.279999,104.279999,103.963791,0
2021-04-15,105.400002,105.400002,105.400002,105.400002,105.080399,0
2021-04-16,105.699997,105.699997,105.699997,105.699997,105.379486,0
2021-04-19,105.000000,105.000000,105.000000,105.000000,104.681610,0
2021-04-20,104.129997,104.129997,104.129997,104.129997,103.814247,0
2021-04-21,105.260002,105.260002,105.260002,105.260002,104.940826,0
2021-04-22,104.440002,104.440002,104.440002,104.440002,104.123314,0
2021-04-23,105.709999,105.709999,105.709999,105.709999,105.389458,0
2021-04-26,106.089996,106.089996,106.089996,106.089996,105.768303,0
2021-04-27,106.080002,106.080002,106.080002,106.080002,105.758339,0
2021-04-28,106.000000,106.000000,106.000000,106.000000,105.678581,0
2021-04-29,106.489998,106.489998,106.489998,106.489998,106.167091,0
2021-04-30,105.660004,105.660004,105.660004,105.660004,105.339615,0
2021-05-03,105.870003,105.870003,105.870003,105.870003,105.548973,0
2021-05-04,105.019997,105.019997,105.019997,105.019997,104.701546,0
2021-05-05,104.959999,104.959999,104.959999,104.959999,104.641731,0
2021-05-06,105.559998,105.559998,105.559998,105.559998,105.239914,0
2021-05-07,106.459999,106.459999,106.459999,106.459999,106.137184,0
2021-05-10,105.160004,105.160004,105.160004,105.160004,104.841133,0
2021-05-11,104.400002,104.400002,104.400002,104.400002,104.083435,0
2021-05-12,101.980003,101.980003,101.980003,101.980003,101.670776,0
2021-05-13,103.160004,103.160004,103.160004,103.160004,102.847198,0
2021-05-14,104.889999,104.889999,104.889999,104.889999,104.571945,0
2021-05-17,104.650002,104.650002,104.650002,104.650002,104.332672,0
2021-05-18,103.870003,103.870003,103.870003,103.870003,103.555038,0
2021-05-19,103.519997,103.519997,103.519997,103.519997,103.206093,0
2021-05-20,104.660004,104.660004,104.660004,104.660004,104.342644,0
2021-05-21,104.620003,104.620003,104.620003,104.620003,104.302765,0
2021-05-24,105.639999,105.639999,105.639999,105.639999,105.319672,0
2021-05-25,105.349998,105.349998,105.349998,105.349998,105.030548,0
2021-05-26,105.769997,105.769997,105.769997,105.769997,105.449272,0
2021-05-27,106.029999,106.029999,106.029999,106.029999,105.708488,0
2021-05-28,106.120003,106.120003,106.120003,106.120003,105.798218,0
2021-06-01,106.190002,106.190002,106.190002,106.190002,105.868004,0
2021-06-02,106.330002,106.330002,106.330002,106.330002,106.007584,0
2021-06-03,105.839996,105.839996,105.839996,105.839996,105.519058,0
2021-06-04,106.739998,106.739998,106.739998,106.739998,106.416336,0
2021-06-07,106.879997,106.879997,106.879997,106.879997,106.555908,0
2021-06-08,107.059998,107.059998,107.059998,107.059998,106.735367,0
2021-06-09,106.779999,106.779999,106.779999,106.779999,106.456215,0
2021-06-10,107.220001,107.220001,107.220001,107.220001,106.894882,0
2021-06-11,107.570000,107.570000,107.570000,107.570000,107.243820,0
2021-06-14,107.720001,107.720001,107.720001,107.720001,107.393364,0
2021-06-15,107.419998,107.419998,107.419998,107.419998,107.094269,0
2021-06-16,106.900002,106.900002,106.900002,106.900002,106.575851,0
2021-06-17,106.820000,106.820000,106.820000,106.820000,106.496094,0
2021-06-18,105.440002,105.440002,105.440002,105.440002,105.120277,0
2021-06-21,106.940002,106.940002,106.940002,106.940002,106.615730,0
2021-06-22,107.510002,107.510002,107.510002,107.510002,107.184006,0
2021-06-23,107.160004,107.160004,107.160004,107.160004,107.160004,0
2021-06-24,107.879997,107.879997,107.879997,107.879997,107.879997,0
2021-06-25,108.260002,108.260002,108.260002,108.260002,108.260002,0
2021-06-28,108.430000,108.430000,108.430000,108.430000,108.430000,0
2021-06-29,108.430000,108.430000,108.430000,108.430000,108.430000,0
2021-06-30,108.489998,108.489998,108.489998,108.489998,108.489998,0
2021-07-01,109.019997,109.019997,109.019997,109.019997,109.019997,0
2021-07-02,109.639999,109.639999,109.639999,109.639999,109.639999,0
2021-07-06,109.360001,109.360001,109.360001,109.360001,109.360001,0
2021-07-07,109.529999,109.529999,109.529999,109.529999,109.529999,0
2021-07-08,108.580002,108.580002,108.580002,108.580002,108.580002,0
2021-07-09,109.959999,109.959999,109.959999,109.959999,109.959999,0
2021-07-12,110.239998,110.239998,110.239998,110.239998,110.239998,0
2021-07-13,109.610001,109.610001,109.610001,109.610001,109.610001,0
2021-07-14,109.449997,109.449997,109.449997,109.449997,109.449997,0
2021-07-15,109.080002,109.080002,109.080002,109.080002,109.080002,0
2021-07-16,108.269997,108.269997,108.269997,108.269997,108.269997,0
2021-07-19,106.660004,106.660004,106.660004,106.660004,106.660004,0
2021-07-20,108.510002,108.510002,108.510002,108.510002,108.510002,0
2021-07-21,109.510002,109.510002,109.510002,109.510002,109.510002,0
2021-07-22,109.580002,109.580002,109.580002,109.580002,109.580002,0
2021-07-23,110.690002,110.690002,110.690002,110.690002,110.690002,0
2021-07-26,110.910004,110.910004,110.910004,110.910004,110.910004,0
2021-07-27,110.290001,110.290001,110.290001,110.290001,110.290001,0
2021-07-28,110.510002,110.510002,110.510002,110.510002,110.510002,0
2021-07-29,110.970001,110.970001,110.970001,110.970001,110.970001,0
2021-07-30,110.349998,110.349998,110.349998,110.349998,110.349998,0
2021-08-02,110.150002,110.150002,110.150002,110.150002,110.150002,0
2021-08-03,110.949997,110.949997,110.949997,110.949997,110.949997,0
2021-08-04,110.440002,110.440002,110.440002,110.440002,110.440002,0
2021-08-05,111.250000,111.250000,111.250000,111.250000,111.250000,0
2021-08-06,111.370003,111.370003,111.370003,111.370003,111.370003,0
2021-08-09,111.290001,111.290001,111.290001,111.290001,111.290001,0
2021-08-10,111.330002,111.330002,111.330002,111.330002,111.330002,0
2021-08-11,111.599998,111.599998,111.599998,111.599998,111.599998,0
2021-08-12,111.919998,111.919998,111.919998,111.919998,111.919998,0
2021-08-13,111.980003,111.980003,111.980003,111.980003,111.980003,0
2021-08-16,112.040001,112.040001,112.040001,112.040001,112.040001,0
2021-08-17,111.199997,111.199997,111.199997,111.199997,111.199997,0
2021-08-18,110.089996,110.089996,110.089996,110.089996,110.089996,0
2021-08-19,110.019997,110.019997,110.019997,110.019997,110.019997,0
2021-08-20,111.019997,111.019997,111.019997,111.019997,111.019997,0
2021-08-23,112.110001,112.110001,112.110001,112.110001,112.110001,0
2021-08-24,112.470001,112.470001,112.470001,112.470001,112.470001,0
2021-08-25,112.779999,112.779999,112.779999,112.779999,112.779999,0
2021-08-26,112.070000,112.070000,112.070000,112.070000,112.070000,0
2021-08-27,113.260002,113.260002,113.260002,113.260002,113.260002,0
2021-08-30,113.660004,113.660004,113.660004,113.660004,113.660004,0
2021-08-31,113.510002,113.510002,113.510002,113.510002,113.510002,0
2021-09-01,113.650002,113.650002,113.650002,113.650002,113.650002,0
2021-09-02,114.050003,114.050003,114.050003,114.050003,114.050003,0
2021-09-03,114.010002,114.010002,114.010002,114.010002,114.010002,0
